Food code,Main food description,Gender,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B6,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Choline,Calcium,Phosphorus,Magnesium,Iron,Zinc,Copper,Selenium,Potassium,RDA_Vitamin A_(mg),RDA_Vitamin B1_(mg),RDA_Vitamin B2_(mg),RDA_Vitamin B3_(mg),RDA_Vitamin B6_(mg),RDA_Vitamin B9_(mg),RDA_Vitamin B12_(mg),RDA_Vitamin C_(mg),RDA_Vitamin D_(mg),RDA_Vitamin E_(mg),RDA_Vitamin K_(mg),RDA_Choline_(mg),RDA_Calcium_(mg),RDA_Phosphorus_(mg),RDA_Magnesium_(mg),RDA_Iron_(mg),RDA_Zinc_(mg),RDA_Copper_(mg),RDA_Selenium_(mg),RDA_Potassium_(mg)
53241510,Marie biscuit,Female,0.001,0.541,0.493,3.861,0.074,0.118,0.00019,0.0,0.0,0.45,0.0038,27.0,0,193,28,0.0,0.61,0.101,0.023899999999999998,307,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53241600,"Cookie, butter or sugar, with fruit and/or nuts",Male,0.131,0.329,0.293,2.709,0.093,0.068,0.00029,0.3,0.0003,0.54,0.002,9.9,39,123,28,2.23,0.62,0.328,0.0072,206,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53241600,"Cookie, butter or sugar, with fruit and/or nuts",Female,0.131,0.329,0.293,2.709,0.093,0.068,0.00029,0.3,0.0003,0.54,0.002,9.9,39,123,28,2.23,0.62,0.328,0.0072,206,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53242000,"Cookie, sugar wafer",Male,0.0,0.037,0.12,2.183,0.043,0.077,0.0,0.0,0.0,2.5,0.0021000000000000003,1.2,27,72,16,3.73,0.43,0.066,0.0037,117,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53242000,"Cookie, sugar wafer",Female,0.0,0.037,0.12,2.183,0.043,0.077,0.0,0.0,0.0,2.5,0.0021000000000000003,1.2,27,72,16,3.73,0.43,0.066,0.0037,117,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53242500,"Cookie, toffee bar",Male,0.0,0.292,0.297,2.665,0.058,0.072,2.9999999999999997e-05,0.0,0.0,2.01,0.0337,10.5,21,109,41,5.58,0.72,0.323,0.0039,171,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53242500,"Cookie, toffee bar",Female,0.0,0.292,0.297,2.665,0.058,0.072,2.9999999999999997e-05,0.0,0.0,2.01,0.0337,10.5,21,109,41,5.58,0.72,0.323,0.0039,171,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53243000,"Cookie, vanilla sandwich",Male,0.0,0.261,0.243,2.69,0.018,0.05,0.0,0.0,0.0,1.6,0.005,4.1,27,75,14,2.21,0.4,0.114,0.003,91,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53243000,"Cookie, vanilla sandwich",Female,0.0,0.261,0.243,2.69,0.018,0.05,0.0,0.0,0.0,1.6,0.005,4.1,27,75,14,2.21,0.4,0.114,0.003,91,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53243010,"Cookie, vanilla sandwich, extra filling",Male,0.0,0.115,0.12,1.937,0.0,0.046,2e-05,0.0,0.0,1.89,0.0062,3.3,16,69,36,7.8,0.78,0.337,0.0081,137,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53243010,"Cookie, vanilla sandwich, extra filling",Female,0.0,0.115,0.12,1.937,0.0,0.046,2e-05,0.0,0.0,1.89,0.0062,3.3,16,69,36,7.8,0.78,0.337,0.0081,137,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53243050,"Cookie, vanilla sandwich, reduced fat",Male,0.0,0.402,0.27,3.006,0.025,0.093,1e-05,0.0,0.0,1.31,0.0026,1.2,42,60,12,2.25,0.37,0.077,0.0176,104,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53243050,"Cookie, vanilla sandwich, reduced fat",Female,0.0,0.402,0.27,3.006,0.025,0.093,1e-05,0.0,0.0,1.31,0.0026,1.2,42,60,12,2.25,0.37,0.077,0.0176,104,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53244010,"Cookie, butter or sugar, with chocolate icing or filling",Male,0.0,0.34,0.19,2.1,0.026,0.071,2.9999999999999997e-05,0.0,0.0,1.81,0.0066,6.7,19,74,13,2.44,0.2,0.365,0.009,234,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53244010,"Cookie, butter or sugar, with chocolate icing or filling",Female,0.0,0.34,0.19,2.1,0.026,0.071,2.9999999999999997e-05,0.0,0.0,1.81,0.0066,6.7,19,74,13,2.44,0.2,0.365,0.009,234,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",Male,0.151,0.2,0.192,1.712,0.229,0.041,0.00020999999999999998,0.0,0.0005,1.65,0.0083,4.8,21,59,7,1.21,0.22,0.11,0.0048,67,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",Female,0.151,0.2,0.192,1.712,0.229,0.041,0.00020999999999999998,0.0,0.0005,1.65,0.0083,4.8,21,59,7,1.21,0.22,0.11,0.0048,67,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53246000,"Cookie, tea, Japanese",Male,0.001,0.182,0.13,1.84,0.013,0.066,1e-05,0.0,0.0,0.03,0.0011,6.0,12,35,7,1.44,0.17,0.06,0.0029,41,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53246000,"Cookie, tea, Japanese",Female,0.001,0.182,0.13,1.84,0.013,0.066,1e-05,0.0,0.0,0.03,0.0011,6.0,12,35,7,1.44,0.17,0.06,0.0029,41,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53247000,"Cookie, vanilla wafer",Male,0.0,0.289,0.316,3.307,0.055,0.083,0.0,0.0,0.0,2.27,0.029,11.5,36,88,12,2.79,0.36,0.07,0.0056,99,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53247000,"Cookie, vanilla wafer",Female,0.0,0.289,0.316,3.307,0.055,0.083,0.0,0.0,0.0,2.27,0.029,11.5,36,88,12,2.79,0.36,0.07,0.0056,99,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53247050,"Cookie, vanilla wafer, reduced fat",Male,0.008,0.275,0.32,3.106,0.073,0.06,0.00013000000000000002,0.0,0.0,0.23,0.006,27.6,48,104,14,2.38,0.36,0.1,0.011300000000000001,97,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53247050,"Cookie, vanilla wafer, reduced fat",Female,0.008,0.275,0.32,3.106,0.073,0.06,0.00013000000000000002,0.0,0.0,0.23,0.006,27.6,48,104,14,2.38,0.36,0.1,0.011300000000000001,97,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53247500,"Cookie, vanilla with caramel, coconut, and chocolate coating",Male,0.006,0.14,0.12,1.2,0.05,0.028,4e-05,0.2,0.0,2.42,0.005,11.4,40,76,30,3.2,0.5,0.38,0.0094,195,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53247500,"Cookie, vanilla with caramel, coconut, and chocolate coating",Female,0.006,0.14,0.12,1.2,0.05,0.028,4e-05,0.2,0.0,2.42,0.005,11.4,40,76,30,3.2,0.5,0.38,0.0094,195,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53251100,"Cookie, rugelach",Male,0.009,0.158,0.217,1.874,0.075,0.035,8.999999999999999e-05,0.3,0.0,0.65,0.0058,14.6,64,62,27,2.9,0.39,0.147,0.0033,207,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53251100,"Cookie, rugelach",Female,0.009,0.158,0.217,1.874,0.075,0.035,8.999999999999999e-05,0.3,0.0,0.65,0.0058,14.6,64,62,27,2.9,0.39,0.147,0.0033,207,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53260030,"Cookie, chocolate chip, sugar free",Male,0.001,0.373,0.188,2.843,0.018,0.054,0.0,0.0,0.0,1.06,0.004,6.7,46,109,21,3.5,0.47,0.218,0.0026,199,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53260030,"Cookie, chocolate chip, sugar free",Female,0.001,0.373,0.188,2.843,0.018,0.054,0.0,0.0,0.0,1.06,0.004,6.7,46,109,21,3.5,0.47,0.218,0.0026,199,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53260200,"Cookie, oatmeal, sugar free",Male,0.001,0.46,0.211,3.236,0.026,0.046,0.0,0.3,0.0,1.52,0.007,12.0,54,122,17,4.07,0.49,0.151,0.0044,175,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53260200,"Cookie, oatmeal, sugar free",Female,0.001,0.46,0.211,3.236,0.026,0.046,0.0,0.3,0.0,1.52,0.007,12.0,54,122,17,4.07,0.49,0.151,0.0044,175,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53260300,"Cookie, sandwich, sugar free",Male,0.001,0.524,0.292,3.971,0.033,0.062,4e-05,0.0,0.0,1.64,0.0054,9.8,98,200,26,4.72,0.58,0.22,0.0037,295,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53260300,"Cookie, sandwich, sugar free",Female,0.001,0.524,0.292,3.971,0.033,0.062,4e-05,0.0,0.0,1.64,0.0054,9.8,98,200,26,4.72,0.58,0.22,0.0037,295,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53260400,"Cookie, sugar or plain, sugar free",Male,0.0,0.34,0.222,5.538,0.112,0.083,0.0,0.0,0.0,3.51,0.0348,38.5,0,132,49,2.48,1.05,0.199,0.0166,202,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53260400,"Cookie, sugar or plain, sugar free",Female,0.0,0.34,0.222,5.538,0.112,0.083,0.0,0.0,0.0,3.51,0.0348,38.5,0,132,49,2.48,1.05,0.199,0.0166,202,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53260500,"Cookie, sugar wafer, sugar free",Male,0.0,0.24,0.15,1.8,0.009,0.042,0.0,0.0,0.0,3.08,0.0026,1.2,0,40,7,1.29,0.2,0.038,0.0063,57,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53260500,"Cookie, sugar wafer, sugar free",Female,0.0,0.24,0.15,1.8,0.009,0.042,0.0,0.0,0.0,3.08,0.0026,1.2,0,40,7,1.29,0.2,0.038,0.0063,57,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53260600,"Cookie, peanut butter, sugar free",Male,0.0,0.34,0.222,5.538,0.112,0.083,0.0,0.0,0.0,3.51,0.0348,38.5,0,132,49,2.48,1.05,0.199,0.0166,202,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53260600,"Cookie, peanut butter, sugar free",Female,0.0,0.34,0.222,5.538,0.112,0.083,0.0,0.0,0.0,3.51,0.0348,38.5,0,132,49,2.48,1.05,0.199,0.0166,202,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53261000,"Cookie, gluten free",Male,0.0,0.05,0.076,0.39,0.0,0.0,0.0,0.0,0.0,2.31,0.0256,19.6,19,70,40,2.81,0.66,0.261,0.0,157,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53261000,"Cookie, gluten free",Female,0.0,0.05,0.076,0.39,0.0,0.0,0.0,0.0,0.0,2.31,0.0256,19.6,19,70,40,2.81,0.66,0.261,0.0,157,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53270100,"Cookies, Puerto Rican style",Male,0.0,0.436,0.236,3.518,0.034,0.065,0.0,0.0,0.0006,0.17,0.0002,16.8,12,63,16,3.27,0.44,0.092,0.009300000000000001,79,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53270100,"Cookies, Puerto Rican style",Female,0.0,0.436,0.236,3.518,0.034,0.065,0.0,0.0,0.0006,0.17,0.0002,16.8,12,63,16,3.27,0.44,0.092,0.009300000000000001,79,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53300100,"Pie, NFS",Male,0.04,0.132,0.078,1.418,0.086,0.029,0.0,0.5,0.0001,0.65,0.0055,7.1,11,36,8,1.23,0.22,0.052,0.0029,80,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53300100,"Pie, NFS",Female,0.04,0.132,0.078,1.418,0.086,0.029,0.0,0.5,0.0001,0.65,0.0055,7.1,11,36,8,1.23,0.22,0.052,0.0029,80,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53300200,"Tart, all types",Male,0.005,0.141,0.106,1.425,0.03,0.018,8e-05,1.3,0.0,1.72,0.0040999999999999995,7.2,22,43,10,1.22,0.23,0.047,0.0024,65,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53300200,"Tart, all types",Female,0.005,0.141,0.106,1.425,0.03,0.018,8e-05,1.3,0.0,1.72,0.0040999999999999995,7.2,22,43,10,1.22,0.23,0.047,0.0024,65,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53301000,"Pie, apple",Male,0.04,0.132,0.078,1.418,0.086,0.029,0.0,0.5,0.0001,0.65,0.0055,7.1,11,36,8,1.23,0.22,0.052,0.0029,80,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53301000,"Pie, apple",Female,0.04,0.132,0.078,1.418,0.086,0.029,0.0,0.5,0.0001,0.65,0.0055,7.1,11,36,8,1.23,0.22,0.052,0.0029,80,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53301070,"Pie, apple, fast food",Male,0.005,0.141,0.106,1.425,0.03,0.018,8e-05,1.3,0.0,1.72,0.0040999999999999995,7.2,22,43,10,1.22,0.23,0.047,0.0024,65,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53301070,"Pie, apple, fast food",Female,0.005,0.141,0.106,1.425,0.03,0.018,8e-05,1.3,0.0,1.72,0.0040999999999999995,7.2,22,43,10,1.22,0.23,0.047,0.0024,65,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53303500,"Pie, berry",Male,0.042,0.133,0.085,1.923,0.102,0.043,0.0,1.4,0.0001,1.1,0.014199999999999999,10.0,23,47,17,1.49,0.32,0.094,0.003,110,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53303500,"Pie, berry",Female,0.042,0.133,0.085,1.923,0.102,0.043,0.0,1.4,0.0001,1.1,0.014199999999999999,10.0,23,47,17,1.49,0.32,0.094,0.003,110,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53304000,"Pie, blueberry",Male,0.04,0.135,0.081,1.614,0.101,0.031,0.0,1.1,0.0001,0.79,0.0127,8.4,13,39,9,1.21,0.24,0.055,0.0028,71,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53304000,"Pie, blueberry",Female,0.04,0.135,0.081,1.614,0.101,0.031,0.0,1.1,0.0001,0.79,0.0127,8.4,13,39,9,1.21,0.24,0.055,0.0028,71,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53305000,"Pie, cherry",Male,0.042,0.129,0.082,1.55,0.087,0.029,0.0,0.9,0.0001,0.67,0.005900000000000001,7.8,14,40,11,1.28,0.24,0.071,0.0028,101,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53305000,"Pie, cherry",Female,0.042,0.129,0.082,1.55,0.087,0.029,0.0,0.9,0.0001,0.67,0.005900000000000001,7.8,14,40,11,1.28,0.24,0.071,0.0028,101,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53305700,"Pie, lemon",Male,0.104,0.074,0.109,0.738,0.027,0.016,0.0001,0.9,0.0004,0.47,0.0026,9.6,41,48,7,0.63,0.24,0.031,0.0022,78,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53305700,"Pie, lemon",Female,0.104,0.074,0.109,0.738,0.027,0.016,0.0001,0.9,0.0004,0.47,0.0026,9.6,41,48,7,0.63,0.24,0.031,0.0022,78,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53305800,"Pie, key lime",Male,0.101,0.082,0.294,0.558,0.045,0.016,0.00028000000000000003,1.8,0.0001,0.37,0.0037,59.4,187,177,20,0.47,0.77,0.042,0.009699999999999999,254,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53305800,"Pie, key lime",Female,0.101,0.082,0.294,0.558,0.045,0.016,0.00028000000000000003,1.8,0.0001,0.37,0.0037,59.4,187,177,20,0.47,0.77,0.042,0.009699999999999999,254,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53307000,"Pie, peach",Male,0.05,0.124,0.075,1.594,0.088,0.029,0.0,1.3,0.0001,0.77,0.006,8.1,11,39,10,1.3,0.25,0.064,0.0029,110,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53307000,"Pie, peach",Female,0.05,0.124,0.075,1.594,0.088,0.029,0.0,1.3,0.0001,0.77,0.006,8.1,11,39,10,1.3,0.25,0.064,0.0029,110,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53312000,"Pie, strawberry",Male,0.0,0.13,0.081,1.408,0.042,0.041,0.0,15.8,0.0,0.31,0.0039,7.3,15,39,11,1.37,0.25,0.071,0.0029,89,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53312000,"Pie, strawberry",Female,0.0,0.13,0.081,1.408,0.042,0.041,0.0,15.8,0.0,0.31,0.0039,7.3,15,39,11,1.37,0.25,0.071,0.0029,89,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53341000,"Pie, banana cream",Male,0.104,0.075,0.108,0.762,0.036,0.016,0.0001,0.8,0.0004,0.46,0.0026,9.8,41,48,8,0.63,0.24,0.035,0.0022,89,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53341000,"Pie, banana cream",Female,0.104,0.075,0.108,0.762,0.036,0.016,0.0001,0.8,0.0004,0.46,0.0026,9.8,41,48,8,0.63,0.24,0.035,0.0022,89,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53342000,"Pie, chocolate cream",Male,0.109,0.076,0.112,0.761,0.026,0.016,8e-05,0.3,0.0004,0.48,0.0026,11.2,44,56,13,1.16,0.32,0.064,0.0022,130,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53342000,"Pie, chocolate cream",Female,0.109,0.076,0.112,0.761,0.026,0.016,8e-05,0.3,0.0004,0.48,0.0026,11.2,44,56,13,1.16,0.32,0.064,0.0022,130,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53343000,"Pie, coconut cream",Male,0.104,0.076,0.109,0.756,0.028,0.017,0.0001,0.4,0.0004,0.47,0.0026,10.0,41,53,8,0.75,0.28,0.052,0.0027,91,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53343000,"Pie, coconut cream",Female,0.104,0.076,0.109,0.756,0.028,0.017,0.0001,0.4,0.0004,0.47,0.0026,10.0,41,53,8,0.75,0.28,0.052,0.0027,91,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53344000,"Pie, custard",Male,0.057,0.039,0.208,0.292,0.048,0.02,0.00043,0.6,0.0008,0.94,0.0032,38.0,80,112,11,0.58,0.52,0.024,0.0070999999999999995,106,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53344000,"Pie, custard",Female,0.057,0.039,0.208,0.292,0.048,0.02,0.00043,0.6,0.0008,0.94,0.0032,38.0,80,112,11,0.58,0.52,0.024,0.0070999999999999995,106,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
53344300,Dessert pizza,Male,0.015,0.063,0.083,1.08,0.043,0.025,0.0,23.4,0.0,0.89,0.013300000000000001,9.7,21,47,12,0.88,0.42,0.126,0.0015,109,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
53344300,Dessert pizza,Female,0.015,0.063,0.083,1.08,0.043,0.025,0.0,23.4,0.0,0.89,0.013300000000000001,9.7,21,47,12,0.88,0.42,0.126,0.0015,109,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
